Date_Start_Date,Project_Cost,Project_Size
12/16/2019,1,1
12/16/2019,1,1
12/16/2019,1,1
12/18/2019,1,1
12/18/2019,1,1
12/18/2019,1,1
12/19/2019,1,1
12/19/2019,1,1
12/19/2019,1,1
12/19/2019,1,1
12/19/2019,1,1
12/19/2019,1,1
12/19/2019,1,1
12/19/2019,1,1
12/19/2019,1,1
12/19/2019,1500000,16125
12/19/2019,1,1
12/19/2019,1,1
12/19/2019,100000,250000
12/19/2019,100000,250000
12/19/2019,1,1
12/19/2019,1,1
12/19/2019,1000000,5000
12/19/2019,1000000,5000
12/19/2019,1000000,5000
12/19/2019,1000000,5000
12/19/2019,1000000,5000
12/19/2019,1000000,5000
12/19/2019,1000000,5000
12/19/2019,1000000,5000
12/19/2019,1000000,5000
12/20/2019,1,1
12/20/2019,1,1
12/20/2019,1,1
12/20/2019,1,1
12/20/2019,1,1
12/20/2019,1,1
12/20/2019,1,1
12/20/2019,1,1
12/20/2019,1,1
12/20/2019,1,1
12/20/2019,40000000,75000
12/20/2019,40000000,75000
12/20/2019,40000000,75000
12/20/2019,40000000,75000
12/20/2019,40000000,75000
12/20/2019,40000000,75000
12/20/2019,40000000,75000
12/20/2019,40000000,75000
12/20/2019,40000000,75000
12/20/2019,1000000,5000
12/20/2019,1000000,5000
12/20/2019,1000000,5000
12/22/2019,1,1
12/22/2019,1,1
12/23/2019,1,1
12/23/2019,1,1
12/23/2019,1,1
12/23/2019,1,1
12/23/2019,1000000,5000
12/23/2019,1000000,5000
12/23/2019,1000000,5000
12/23/2019,1000000,5000
12/23/2019,1000000,5000
12/23/2019,1000000,5000
12/23/2019,1000000,5000
12/23/2019,1000000,5000
12/24/2019,1,1
12/24/2019,1,1
12/24/2019,1,1
12/24/2019,1,1
12/26/2019,1000000,5000
12/26/2019,1000000,5000
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1,1
12/30/2019,1000000,5000
12/30/2019,1000000,5000
12/31/2019,1000000,100000
1/2/2020,1,1
1/2/2020,1,1
1/3/2020,1000000,5000
1/3/2020,1000000,5000
1/3/2020,1000000,5000
1/3/2020,1000000,5000
1/3/2020,1000000,5000
1/3/2020,1000000,5000
1/3/2020,1000000,5000
1/3/2020,1000000,5000
1/3/2020,1000000,5000
1/3/2020,1000000,5000
1/3/2020,1000000,5000
1/3/2020,1000000,5000
1/3/2020,1000000,5000
1/3/2020,1000000,5000
1/3/2020,1000000,5000
1/3/2020,1000000,5000
1/3/2020,1000000,5000
1/3/2020,1000000,5000
1/3/2020,1000000,5000
1/3/2020,1000000,5000
1/3/2020,1000000,5000
1/3/2020,1000000,5000
1/3/2020,1000000,5000
1/3/2020,1000000,5000
1/3/2020,1000000,5000
1/3/2020,1000000,5000
1/3/2020,1000000,5000
1/3/2020,1000000,5000
1/5/2020,1,1
1/5/2020,1,1
1/5/2020,1,1
1/5/2020,1,1
1/5/2020,1,1
1/5/2020,1,1
1/6/2020,1,1
1/6/2020,1,1
1/6/2020,1,1
1/6/2020,1,1
1/6/2020,1,1
1/6/2020,1,1
1/6/2020,1,1
1/6/2020,1,1
1/6/2020,1,1
1/6/2020,1,1
1/6/2020,1,1
1/6/2020,1,1
1/6/2020,1,1
1/6/2020,1,1
1/6/2020,1,1
1/7/2020,1,1
1/7/2020,1,1
1/7/2020,1,1
1/7/2020,1000000,5000
1/8/2020,1,1
1/8/2020,1,1
1/8/2020,1,1
1/8/2020,1,1
1/8/2020,1,1
1/8/2020,1,1
1/8/2020,1,1
1/8/2020,1,1
1/8/2020,1,1
1/8/2020,1,1
1/8/2020,1,1
1/8/2020,1,1
1/8/2020,1,1
1/8/2020,1,1
1/8/2020,1,1
1/8/2020,1,1
1/9/2020,1,1
1/9/2020,1,1
1/9/2020,1,1
1/9/2020,1,1
1/9/2020,1,1
1/9/2020,1,1
1/9/2020,1000000,5000
1/9/2020,1000000,5000
1/9/2020,1000000,5000
1/9/2020,1000000,5000
1/9/2020,1000000,5000
1/9/2020,1000000,5000
1/9/2020,1000000,5000
1/9/2020,1000000,5000
1/9/2020,1000000,5000
1/9/2020,1000000,5000
1/9/2020,1000000,5000
1/9/2020,1000000,5000
1/9/2020,1000000,5000
1/9/2020,1000000,5000
1/9/2020,1000000,5000
1/9/2020,1000000,5000
1/9/2020,1000000,5000
1/9/2020,1,1
1/9/2020,1000000,5000
1/9/2020,1000000,5000
1/9/2020,1000000,5000
1/9/2020,1000000,5000
1/9/2020,1000000,5000
1/9/2020,1000000,5000
1/9/2020,1000000,5000
1/9/2020,1000000,5000
1/9/2020,1000000,5000
1/9/2020,1000000,5000
1/9/2020,1000000,5000
1/9/2020,1000000,5000
1/10/2020,1,1
1/10/2020,1,1
1/10/2020,1,1
1/10/2020,1,1
1/10/2020,1,1
1/10/2020,1,1
1/10/2020,1,1
1/10/2020,1,1
1/10/2020,1,1
1/10/2020,1,1
1/10/2020,1,1
1/12/2020,1,1
1/12/2020,1,1
1/12/2020,1,1
1/12/2020,1,1
1/12/2020,1000000,5000
1/12/2020,1000000,5000
1/12/2020,1000000,5000
1/12/2020,1000000,5000
1/12/2020,1000000,5000
1/12/2020,1000000,5000
1/12/2020,1000000,5000
1/12/2020,1000000,5000
1/13/2020,1,1
1/13/2020,1,1
1/13/2020,1,1
1/13/2020,1,1
1/15/2020,1,1
1/15/2020,1,1
1/15/2020,1,1
1/15/2020,1,1
1/15/2020,1,1
1/15/2020,1,1
1/15/2020,1,1
1/15/2020,1,1
1/16/2020,1,1
1/16/2020,1,1
1/16/2020,1,1
1/16/2020,1,1
1/16/2020,1,1
1/16/2020,1,1
1/16/2020,1,1
1/16/2020,1000000,5000
1/16/2020,1000000,5000
1/16/2020,1000000,5000
1/16/2020,1000000,5000
1/16/2020,1000000,5000
1/16/2020,1000000,5000
1/16/2020,1000000,5000
1/16/2020,1000000,5000
1/16/2020,1000000,5000
1/16/2020,1000000,5000
1/16/2020,1000000,5000
1/16/2020,1000000,5000
1/16/2020,1000000,5000
1/16/2020,1000000,5000
1/16/2020,1000000,5000
1/16/2020,1000000,5000
1/16/2020,1000000,5000
1/16/2020,1000000,5000
1/16/2020,1000000,5000
1/16/2020,1000000,5000
1/16/2020,1000000,5000
1/16/2020,1000000,5000
1/16/2020,1000000,5000
1/16/2020,1000000,5000
1/16/2020,1000000,5000
1/16/2020,1000000,5000
1/16/2020,1,1
1/16/2020,1,1
1/17/2020,1000000,5000
1/17/2020,1,1
1/17/2020,1,1
1/17/2020,1,1
1/17/2020,1,1
1/17/2020,1,1
1/17/2020,1,1
1/17/2020,1,1
1/17/2020,1,1
1/17/2020,1,1
1/17/2020,1,1
1/20/2020,1,1
1/20/2020,1,1
1/20/2020,1,1
1/20/2020,1,1
1/20/2020,1,1
1/20/2020,1000000,5000
1/20/2020,1000000,5000
1/20/2020,1000000,5000
1/20/2020,1000000,5000
1/20/2020,1000000,5000
1/20/2020,1000000,5000
1/21/2020,1,1
1/21/2020,1,1
1/21/2020,1,1
1/21/2020,1,1
1/21/2020,1,1
1/21/2020,1,1
1/21/2020,1,1
1/21/2020,1,1
1/21/2020,1,1
1/21/2020,1000000,5000
1/21/2020,1000000,5000
1/21/2020,1000000,5000
1/21/2020,1000000,5000
1/21/2020,1000000,5000
1/21/2020,1000000,5000
1/22/2020,1,1
1/22/2020,1,1
1/22/2020,1,1
1/22/2020,1,1
1/22/2020,1,1
1/22/2020,1,1
1/22/2020,1,1
1/22/2020,1,1
1/22/2020,1000000,5000
1/22/2020,1000000,5000
1/22/2020,1000000,5000
1/22/2020,1000000,5000
1/22/2020,1000000,5000
1/22/2020,1000000,5000
1/22/2020,1000000,5000
1/23/2020,1,1
1/23/2020,1,1
1/23/2020,1,1
1/23/2020,1,1
1/23/2020,1,1
1/23/2020,1,1
1/23/2020,1,1
1/23/2020,1,1
1/24/2020,1,1
1/24/2020,1,1
1/24/2020,1,1
1/24/2020,1,1
1/24/2020,1,1
1/24/2020,1,1
1/24/2020,1,1
1/24/2020,1,1
1/24/2020,1,1
1/24/2020,1,1
1/24/2020,1000000,5000
1/24/2020,1000000,5000
1/27/2020,1,1
1/27/2020,1,1
1/27/2020,1,1
1/27/2020,2,2
1/27/2020,1,1
1/27/2020,1,1
1/27/2020,1,1
1/27/2020,1,1
1/27/2020,1,1
1/27/2020,1,1
1/27/2020,1,1
1/27/2020,1,1
1/27/2020,1,1
1/27/2020,1,1
1/27/2020,1,1
1/27/2020,1,1
1/27/2020,1,1
1/27/2020,1,1
1/27/2020,1,1
1/27/2020,1,1
1/27/2020,1,1
1/27/2020,1,1
1/27/2020,1,1
1/27/2020,1,1
1/27/2020,1,1
1/27/2020,1,1
1/27/2020,1000000,5000
1/27/2020,1000000,5000
1/27/2020,1,1
1/27/2020,1,1
1/27/2020,1,1
1/27/2020,1,1
1/27/2020,1,1
1/27/2020,1000000,5000
1/27/2020,1000000,5000
1/28/2020,1,1
1/28/2020,1,1
1/28/2020,1,1
1/28/2020,1,1
1/28/2020,1,1
1/28/2020,1,1
1/28/2020,1,1
1/28/2020,1,1
1/28/2020,1,1
1/28/2020,1000000,5000
1/28/2020,1000000,5000
1/28/2020,1,1
1/28/2020,1000000,5000
1/28/2020,1000000,5000
1/28/2020,1000000,5000
1/28/2020,1000000,5000
1/29/2020,1,1
1/29/2020,1,1
1/29/2020,1,1
1/29/2020,1,1
1/29/2020,1,1
1/29/2020,1,1
1/29/2020,1,1
1/29/2020,1,1
1/29/2020,1,1
1/29/2020,1,1
1/29/2020,1,1
1/29/2020,1,1
1/29/2020,100000,1200
1/29/2020,100000,1200
1/29/2020,100000,1200
1/29/2020,100000,1200
1/29/2020,1,1
1/29/2020,1,1
1/29/2020,1,1
1/29/2020,1,1
1/29/2020,1,1
1/29/2020,1,1
1/29/2020,1,1
1/29/2020,20000000,500000
1/29/2020,20000000,500000
1/29/2020,20000000,500000
1/29/2020,20000000,500000
1/29/2020,20000000,500000
1/29/2020,20000000,500000
1/29/2020,20000000,500000
1/29/2020,20000000,500000
1/30/2020,1,1
1/30/2020,1,1
1/30/2020,1,1
1/30/2020,1,1
1/30/2020,1,1
1/30/2020,1,1
1/30/2020,1,1
1/30/2020,1,1
1/30/2020,1,1
1/30/2020,1,1
1/30/2020,1,1
1/30/2020,1,1
1/30/2020,1,1
1/30/2020,1,1
1/30/2020,1,1
1/30/2020,1,1
1/30/2020,1,1
1/30/2020,1,1
1/30/2020,1,1
1/30/2020,1,1
1/30/2020,1,1
1/30/2020,1,1
1/30/2020,1,1
1/30/2020,1,1
1/30/2020,1,1
1/30/2020,1,1
1/30/2020,1,1
1/30/2020,1,1
1/30/2020,1,1
1/30/2020,1,1
1/30/2020,1,1
1/30/2020,1,1
1/30/2020,1,1
1/30/2020,1,1
1/30/2020,1,1
1/30/2020,1,1
1/30/2020,1,1
1/30/2020,1,1
2/1/2020,1,20000
2/2/2020,1000000,5000
2/2/2020,1000000,5000
2/2/2020,1000000,5000
2/3/2020,1,1
2/3/2020,1,1
2/3/2020,1,1
2/3/2020,1,1
2/3/2020,1,1
2/3/2020,1,1
2/3/2020,1,1
2/3/2020,1,1
2/3/2020,1,1
2/3/2020,1000000,5000
2/3/2020,1000000,5000
2/3/2020,1000000,5000
2/3/2020,1000000,5000
2/3/2020,1000000,5000
2/3/2020,1000000,5000
2/3/2020,1000000,5000
2/4/2020,1,1
2/4/2020,1,1
2/4/2020,1,1
2/4/2020,1,1
2/4/2020,1,1
2/5/2020,1,1
2/5/2020,1,1
2/5/2020,1,1
2/5/2020,1,1
2/5/2020,1,1
2/5/2020,1000000,5000
2/5/2020,1000000,5000
2/5/2020,1000000,5000
2/5/2020,1000000,5000
2/5/2020,1000000,5000
2/5/2020,1000000,5000
2/5/2020,1000000,5000
2/5/2020,1000000,5000
2/5/2020,1000000,5000
2/5/2020,1000000,5000
2/5/2020,1000000,5000
2/5/2020,1000000,5000
2/5/2020,1000000,5000
2/5/2020,1000000,5000
2/5/2020,1000000,5000
2/5/2020,1000000,5000
2/5/2020,1000000,5000
2/6/2020,1,1
2/6/2020,1,1
2/6/2020,1,1
2/6/2020,1,1
2/6/2020,1000000,5000
2/6/2020,1000000,5000
2/6/2020,1000000,5000
2/6/2020,1000000,5000
2/6/2020,1000000,5000
2/6/2020,1000000,5000
2/7/2020,1,1
2/7/2020,1,1
2/10/2020,1,1
2/10/2020,1,1
2/10/2020,1,1
2/10/2020,1,1
2/10/2020,1,1
2/10/2020,1,1
2/10/2020,1,1
2/10/2020,1,1
2/10/2020,1,1
2/10/2020,1,1
2/10/2020,1,1
2/10/2020,1,1
2/10/2020,1,1
2/10/2020,1,1
2/10/2020,1,1
2/10/2020,1,1
2/11/2020,1,1
2/11/2020,1,1
2/11/2020,1,1
2/12/2020,1,1
2/13/2020,1,1
2/13/2020,1,1
2/13/2020,1000000,5000
2/13/2020,1000000,5000
2/13/2020,1,1
2/13/2020,1,1
2/13/2020,1,1
2/13/2020,1,1
2/13/2020,1,1
2/13/2020,1,1
2/13/2020,1,1
2/13/2020,1,1
2/13/2020,1,1
2/13/2020,1,1
2/13/2020,1,1
2/14/2020,1,1
2/14/2020,1,1
2/14/2020,1,1
2/14/2020,1,1
2/14/2020,1,1
2/14/2020,1,1
2/17/2020,1,1
2/17/2020,1,1
2/17/2020,1000000,5000
2/17/2020,1000000,5000
2/17/2020,1000000,5000
2/17/2020,1,1
2/17/2020,1,1
2/17/2020,1,1
2/17/2020,1,1
2/17/2020,1,1
2/17/2020,1,1
2/17/2020,1,1
2/18/2020,1,1
2/18/2020,1,1
2/18/2020,1,1
2/18/2020,1,1
2/18/2020,1,1
2/18/2020,1,1
2/18/2020,1,1
2/18/2020,1,1
2/18/2020,1,1
2/18/2020,1,1
2/18/2020,1,1
2/18/2020,1,1
2/18/2020,1,1
2/18/2020,1,1
2/18/2020,1,1
2/18/2020,1,1
2/18/2020,1,1
2/19/2020,1,1
2/19/2020,1,1
2/19/2020,1,1
2/19/2020,1,1
2/19/2020,1,1
2/19/2020,1,1
2/19/2020,1,1
2/19/2020,1,1
2/19/2020,1,1
2/19/2020,1,1
2/19/2020,1,1
2/19/2020,1,1
2/19/2020,1,1
2/19/2020,1,1
2/19/2020,1,1
2/20/2020,25200000,148100
2/20/2020,25200000,148100
2/20/2020,25200000,148100
2/20/2020,25200000,148100
2/20/2020,25200000,148100
2/20/2020,1000000,5000
2/20/2020,1000000,5000
2/20/2020,1000000,5000
2/20/2020,1000000,5000
2/20/2020,1,1
2/20/2020,1,1
2/20/2020,1000000,5000
2/20/2020,1000000,5000
2/20/2020,1000000,5000
2/21/2020,1,1
2/21/2020,1,1
2/21/2020,1,1
2/21/2020,1,1
2/21/2020,1,1
2/21/2020,1,1
2/21/2020,1,1
2/21/2020,1,1
2/21/2020,1,1
2/21/2020,1000000,5000
2/21/2020,1000000,5000
2/21/2020,1000000,5000
2/21/2020,1000000,5000
2/21/2020,1000000,5000
2/21/2020,1000000,5000
2/21/2020,1000000,5000
2/21/2020,1000000,5000
2/21/2020,1000000,5000
2/21/2020,1000000,5000
2/21/2020,1000000,5000
2/21/2020,1000000,5000
2/21/2020,1000000,5000
2/21/2020,1000000,5000
2/21/2020,1000000,5000
2/21/2020,1000000,5000
2/24/2020,1,1
2/24/2020,1,1
2/24/2020,1,1
2/24/2020,1,1
2/24/2020,1,1
2/24/2020,1,1
2/24/2020,1,1
2/24/2020,1,1
2/25/2020,1,1
2/25/2020,1,1
2/25/2020,1,1
2/25/2020,1,1
2/25/2020,1,1
2/25/2020,1,1
2/25/2020,1,1
2/25/2020,1,1
2/25/2020,1,1
2/25/2020,1,1
2/25/2020,1,1
2/25/2020,1,1
2/25/2020,1,1
2/25/2020,1,1
2/26/2020,1,1
2/26/2020,1,1
2/26/2020,1,1
2/26/2020,1,1
2/26/2020,200000,5000
2/26/2020,1,1
2/26/2020,1,1
2/26/2020,1,1
2/26/2020,1,1
2/26/2020,1,1
2/26/2020,1,1
2/26/2020,1,1
2/26/2020,1,1
2/26/2020,1,1
2/26/2020,1,1
2/26/2020,1,1
2/26/2020,1,1
2/26/2020,1,1
2/26/2020,1,1
2/26/2020,1,1
2/26/2020,1,1
2/26/2020,1,1
2/26/2020,1,1
2/26/2020,1,1
2/26/2020,1,1
2/26/2020,1,1
2/26/2020,1,1
2/26/2020,1,1
2/26/2020,1,1
2/26/2020,1,1
2/26/2020,1000000,5000
2/26/2020,1000000,5000
2/26/2020,1000000,5000
2/27/2020,1,1
2/27/2020,1,1
2/27/2020,1,1
2/27/2020,1,1
2/27/2020,1,1
2/27/2020,1,1
2/27/2020,1,1
2/27/2020,1,1
2/27/2020,1,1
2/27/2020,1,1
2/27/2020,1,1
2/27/2020,1,1
2/27/2020,1,1
2/27/2020,1,1
2/27/2020,1,1
2/27/2020,1,1
2/27/2020,1,1
2/27/2020,1,1
2/27/2020,1,1
2/27/2020,1,1
2/27/2020,1,1
2/27/2020,1,1
2/27/2020,1,1
2/27/2020,1,1
2/27/2020,1,1
2/27/2020,1,1
2/27/2020,1,1
2/27/2020,1,1
2/27/2020,1,1
2/27/2020,1,1
2/27/2020,1,1
2/27/2020,1,1
2/28/2020,1,1
2/28/2020,1,1
2/28/2020,1,1
2/28/2020,1,1
2/28/2020,1,1
2/28/2020,1000000,5000
3/2/2020,1,1
3/2/2020,1,1
3/2/2020,1,1
3/2/2020,1,1
3/2/2020,1,1
3/2/2020,1,1
3/2/2020,1,1
3/3/2020,1,1
3/3/2020,1,1
3/3/2020,1,1
3/3/2020,1,1
3/3/2020,1,1
3/3/2020,1,1
3/3/2020,1,1
3/3/2020,1,1
3/4/2020,1,1
3/4/2020,1,1
3/4/2020,1,1
3/4/2020,1,1
3/4/2020,1,1
3/4/2020,1,1
3/4/2020,1,1
3/4/2020,1,1
3/4/2020,1,1
3/4/2020,1,1
3/4/2020,1,1
3/5/2020,1,1
3/5/2020,1,1
3/5/2020,1,1
3/5/2020,1,1
3/5/2020,1,1
3/5/2020,3000000,17000
3/5/2020,3000000,17000
3/5/2020,1,1
3/5/2020,1,1
3/5/2020,1,1
3/5/2020,1,1
3/5/2020,1,1
3/5/2020,1,1
3/5/2020,1,1
3/5/2020,1000000,5000
3/5/2020,1000000,5000
3/5/2020,1000000,5000
3/5/2020,1000000,5000
3/5/2020,1000000,5000
3/5/2020,1000000,5000
3/8/2020,10000000,100000
3/10/2020,150000000,200000
3/10/2020,150000000,200000
3/10/2020,150000000,200000
3/10/2020,150000000,200000
3/10/2020,150000000,200000
3/10/2020,150000000,200000
3/10/2020,150000000,200000
3/10/2020,150000000,200000
3/10/2020,1,1
3/10/2020,1,1
3/10/2020,1,1
3/10/2020,1,1
3/10/2020,1,1
3/10/2020,1,1
3/10/2020,1,1
3/10/2020,1,1
3/10/2020,1,1
3/11/2020,1,1
3/11/2020,1,1
3/11/2020,1,1
3/11/2020,1000000,5000
3/11/2020,1,1
3/11/2020,1,1
3/11/2020,1,1
3/11/2020,1,1
3/11/2020,1,1
3/11/2020,1,1
3/11/2020,1000000,5000
3/11/2020,1000000,5000
3/12/2020,1,1
3/12/2020,1,1
3/12/2020,1,1
3/12/2020,1000000,5000
3/13/2020,1000000,5000
3/13/2020,1000000,5000
3/13/2020,1000000,5000
3/13/2020,1,1
3/13/2020,1,1
3/15/2020,1000000,5000
3/15/2020,1000000,5000
3/16/2020,21000000,59000
3/16/2020,21000000,59000
3/16/2020,21000000,59000
3/16/2020,21000000,59000
3/16/2020,21000000,59000
3/16/2020,21000000,59000
3/16/2020,21000000,59000
3/16/2020,1,1
3/16/2020,1,1
3/16/2020,1,1
3/16/2020,1,1
3/16/2020,1,1
3/16/2020,1,1
3/16/2020,1,1
3/17/2020,1,1
3/17/2020,1,1
3/17/2020,1,1
3/17/2020,1,1
3/17/2020,1,1
3/17/2020,1,1
3/19/2020,1000000,5000
3/19/2020,1,1
3/19/2020,1,1
3/19/2020,1,1
3/19/2020,1000000,5000
3/19/2020,1000000,5000
3/19/2020,1000000,5000
3/19/2020,1000000,5000
3/19/2020,1,1
3/19/2020,1,1
3/19/2020,1,1
3/19/2020,1,1
3/19/2020,1,1
3/20/2020,1,1
3/20/2020,1,1
3/20/2020,1,1
3/20/2020,1,1
3/20/2020,1,1
3/22/2020,100,100
3/22/2020,100,100
3/23/2020,1,1
3/23/2020,1,1
3/23/2020,1,1
3/23/2020,1,1
3/23/2020,100000,2000
3/23/2020,100000,2000
3/23/2020,100000,2000
3/23/2020,100000,2000
3/24/2020,8000000,50000
3/24/2020,8000000,50000
3/24/2020,1,1
3/24/2020,1,1
3/24/2020,1,1
3/24/2020,1,1
3/24/2020,1,1
3/24/2020,1,1
3/24/2020,1,1
3/24/2020,1,1
3/24/2020,1,1
3/24/2020,1,1
3/24/2020,1,1
3/24/2020,1,1
3/24/2020,1,1
3/24/2020,1,1
3/24/2020,1,1
3/24/2020,1000000,5000
3/24/2020,1000000,5000
3/25/2020,1,1
3/25/2020,1,1
3/25/2020,1,1
3/25/2020,1,1
3/25/2020,1,1
3/25/2020,1,1
3/25/2020,1,1
3/25/2020,1,1
3/25/2020,1,1
3/25/2020,1,1
3/25/2020,1,1
3/25/2020,1,1
3/26/2020,1,1
3/26/2020,1,1
3/26/2020,1,1
3/26/2020,1,1
3/26/2020,1,1
3/26/2020,1,1
3/26/2020,1,1
3/26/2020,1,1
3/26/2020,1,1
3/26/2020,1,1
3/26/2020,1000000,5000
3/26/2020,1000000,5000
3/26/2020,1000000,5000
3/26/2020,1000000,5000
3/26/2020,1000000,5000
3/27/2020,1000000,5000
3/27/2020,1000000,5000
3/27/2020,1000000,5000
3/27/2020,1,1
3/27/2020,1,1
3/27/2020,1,1
3/27/2020,1,1
3/27/2020,1,1
3/27/2020,1,1
3/27/2020,1,1
3/27/2020,1,1
3/27/2020,1,1
3/27/2020,1,1
3/27/2020,1,1
3/27/2020,1,1
3/27/2020,1,1
3/27/2020,1,1
3/27/2020,500000,2500
3/27/2020,500000,2500
3/27/2020,1000000,5000
3/27/2020,1000000,5000
3/29/2020,1,1
3/29/2020,1,1
3/29/2020,1,1
3/29/2020,1,1
3/29/2020,1,1
3/31/2020,1,1
3/31/2020,1,1
3/31/2020,1,1
3/31/2020,1,1
3/31/2020,1,1
3/31/2020,1,1
3/31/2020,1,1
3/31/2020,1,1
4/1/2020,1,1
4/1/2020,1,1
4/1/2020,1,1
4/1/2020,1,1
4/1/2020,1,1
4/1/2020,1,1
4/1/2020,1,1
4/1/2020,1,1
4/1/2020,1,1
4/1/2020,1000000,5000
4/1/2020,1000000,5000
4/1/2020,1000000,5000
4/1/2020,1000000,5000
4/1/2020,1,1
4/1/2020,1,1
4/1/2020,1,1
4/1/2020,1,1
4/1/2020,1000000,5000
4/1/2020,1000000,5000
4/1/2020,1000000,5000
4/1/2020,1000000,5000
4/1/2020,1000000,5000
4/1/2020,1000000,5000
4/2/2020,1000000,5000
4/2/2020,1000000,5000
4/2/2020,1000000,5000
4/2/2020,1000000,5000
4/2/2020,1000000,5000
4/2/2020,1000000,5000
4/2/2020,1000000,5000
4/2/2020,1000000,5000
4/2/2020,1000000,5000
4/3/2020,1,1
4/3/2020,1,1
4/3/2020,1,1
4/3/2020,1,1
4/3/2020,1,1
4/3/2020,1,1
4/3/2020,1,1
4/3/2020,1,1
4/3/2020,1,1
4/3/2020,1,1
4/3/2020,1,1
4/6/2020,1,1
4/6/2020,1,1
4/6/2020,1,1
4/6/2020,1,1
4/6/2020,1,1
4/6/2020,1,1
4/6/2020,1,1
4/6/2020,1000000,5000
4/6/2020,1000000,5000
4/6/2020,1000000,5000
4/6/2020,1000000,5000
4/6/2020,1000000,5000
4/6/2020,1000000,5000
4/6/2020,1000000,5000
4/7/2020,1,1
4/7/2020,1,1
4/7/2020,1,1
4/7/2020,1,1
4/7/2020,1,1
4/7/2020,1,1
4/7/2020,1,75000
4/7/2020,1,75000
4/7/2020,1,75000
4/7/2020,1,75000
4/7/2020,1,75000
4/7/2020,1,75000
4/7/2020,1,75000
4/7/2020,1,1
4/7/2020,1,1
4/7/2020,1,1
4/7/2020,1,1
4/7/2020,1,1
4/7/2020,1,1
4/7/2020,1,1
4/7/2020,1,1
4/7/2020,1,1
4/7/2020,1,1
4/7/2020,1,1
4/7/2020,1,1
4/7/2020,1,1
4/7/2020,1,1
4/7/2020,1,1
4/7/2020,1,1
4/7/2020,1,1
4/7/2020,1,1
4/7/2020,1,1
4/8/2020,100,100
4/8/2020,100,100
4/8/2020,105000000,587506
4/8/2020,75000000,100000
4/8/2020,1,1
4/10/2020,1,1
4/10/2020,1,1
4/10/2020,1,1
4/10/2020,1,1
4/10/2020,1,1
4/10/2020,1,1
4/10/2020,1,1
4/10/2020,1,1
4/10/2020,500000,78000
4/10/2020,500000,78000
4/10/2020,1,1
4/10/2020,1,1
4/10/2020,1,1
4/10/2020,1,1
4/10/2020,1,1
4/10/2020,1,1
4/10/2020,1,1
4/10/2020,1,1
4/10/2020,1,1
4/10/2020,1,1
4/10/2020,1,1
4/10/2020,1,1
4/10/2020,1,1
4/10/2020,1,1
4/10/2020,1,1
4/10/2020,1,1
4/13/2020,1,1
4/13/2020,1,1
4/13/2020,1,1
4/13/2020,1,1
4/14/2020,1000000,5000
4/14/2020,1000000,5000
4/14/2020,1,75000
4/14/2020,1000000,5000
4/14/2020,1000000,5000
4/15/2020,1,75000
4/15/2020,1,75000
4/15/2020,1,55000
4/16/2020,1000000,5000
4/16/2020,1000000,5000
4/16/2020,1000000,5000
4/16/2020,1000000,5000
4/16/2020,1000000,5000
4/17/2020,1,1
4/17/2020,1,1
4/17/2020,1,1
4/17/2020,1,1
4/17/2020,1,1
4/17/2020,1,1
4/17/2020,1,1
4/17/2020,1,1
4/17/2020,1,1
4/17/2020,1,1
4/17/2020,1,1
4/17/2020,1,1
4/17/2020,1,1
4/17/2020,1,1
4/18/2020,1,16590
4/20/2020,1,1
4/20/2020,1,1
4/20/2020,1,1
4/20/2020,1,1
4/20/2020,1,1
4/20/2020,1,1
4/20/2020,1,1
4/20/2020,1,1
4/20/2020,1,1
4/20/2020,1,1
4/20/2020,1,1
4/20/2020,1,1
4/20/2020,1,1
4/20/2020,1,1
4/20/2020,1,1
4/21/2020,1,1
4/21/2020,1,1
4/21/2020,1,1
4/21/2020,35000000,3000
4/21/2020,1000000,5000
4/21/2020,1000000,5000
4/21/2020,1000000,5000
4/21/2020,1000000,5000
4/22/2020,1000000,5000
4/22/2020,1000000,5000
4/22/2020,1000000,5000
4/22/2020,1000000,5000
4/22/2020,1000000,5000
4/22/2020,1000000,5000
4/22/2020,1000000,5000
4/22/2020,1000000,5000
4/22/2020,1000000,5000
4/22/2020,1000000,5000
4/22/2020,1000000,5000
4/22/2020,1000000,5000
