Date_Last_Change,Project_Cost,Project_Size
2018-04-10 13:18:22,1,1
2018-05-02 09:51:43,1,1
2018-05-02 09:51:43,1,1
2018-05-02 09:51:43,1,1
2018-05-02 09:51:43,1,1
2018-05-02 09:51:43,1,1
2019-01-30 13:52:55,1,1
2019-01-30 13:52:55,1,1
2019-01-30 13:52:55,1,1
2018-03-30 09:20:50,1,1
2018-03-30 09:20:50,1,1
2018-03-30 09:20:50,1,1
2018-03-30 09:20:50,1,1
2018-04-05 20:29:52,1,1
2018-04-05 20:29:52,1,1
2018-04-05 20:29:52,1,1
2018-05-07 08:16:03,1,1
2018-05-07 08:16:03,1,1
2018-05-07 08:16:03,1,1
2019-05-10 11:05:20,1,1
2018-05-07 07:30:38,1,1
2018-05-07 07:30:38,1,1
2018-05-07 07:30:38,1,1
2018-05-07 07:30:38,1,1
2018-04-03 13:26:57,1,1
2018-04-03 13:26:57,1,1
2018-11-14 19:59:18,1,0
2018-11-14 19:59:18,1,0
2018-04-17 13:26:11,1,0
2018-04-17 13:26:11,1,0
2018-04-17 13:26:11,1,0
2018-07-02 11:09:06,1,1
2018-07-02 11:09:06,1,1
2018-07-02 11:09:06,1,1
2018-04-05 08:46:56,1,1
2019-09-16 12:28:26,1,1
2019-09-16 12:28:26,1,1
2019-09-16 12:28:26,1,1
2019-09-16 12:28:26,1,1
2019-09-16 12:28:26,1,1
2019-09-16 12:28:26,1,1
2019-05-10 13:59:59,1,0
2019-05-10 13:59:59,1,0
2019-05-10 13:59:59,1,0
2019-05-10 13:59:59,1,0
2019-05-10 13:59:59,1,0
2019-05-10 13:59:59,1,0
2019-05-10 13:59:59,1,0
2019-05-10 13:59:59,1,0
2019-05-10 13:59:59,1,0
2018-04-06 08:17:57,1,1
2018-04-06 08:17:57,1,1
2018-04-06 08:17:57,1,1
2018-04-06 08:17:57,1,1
2018-04-06 08:17:57,1,1
2018-04-06 08:17:57,1,1
2018-08-07 09:05:25,1,0
2018-08-07 09:05:25,1,0
2018-08-07 09:05:25,1,0
2018-04-07 09:57:40,1,0
2018-04-07 09:57:40,1,0
2018-04-06 11:35:33,1,0
2018-04-06 11:35:33,1,0
2018-04-06 11:35:33,1,0
2020-01-16 10:18:29,1,1
2020-01-16 10:18:29,1,1
2020-01-16 10:18:29,1,1
2020-01-16 10:18:29,1,1
2020-01-16 10:18:29,1,1
2018-04-07 12:14:36,1,1
2018-04-07 12:14:36,1,1
2018-04-07 12:14:36,1,1
2018-04-07 12:14:36,1,1
2018-04-07 12:14:36,1,1
2018-04-07 12:14:36,1,1
2018-05-29 13:43:57,0,0
2018-05-29 13:43:57,0,0
2018-05-29 13:43:57,0,0
2020-01-28 17:18:23,1,1
2020-01-28 17:18:23,1,1
2020-01-28 17:18:23,1,1
2020-01-28 17:18:23,1,1
2020-01-28 17:18:23,1,1
2020-01-28 17:18:23,1,1
2018-04-09 16:56:34,1,0
2018-05-03 11:54:23,1,0
2018-05-03 11:54:23,1,0
2018-05-03 11:54:23,1,0
2018-06-05 14:33:28,2000000,25000
2018-06-05 14:33:28,2000000,25000
2018-04-18 12:48:31,1,0
2018-04-18 12:48:31,1,0
2018-04-18 12:48:31,1,0
2018-04-18 12:48:31,1,0
2018-09-10 12:17:20,1,1
2018-09-10 12:17:20,1,1
2018-09-10 12:17:20,1,1
2020-01-17 18:26:32,1000000,5000
2020-01-17 18:26:32,1000000,5000
2020-01-17 18:26:32,1000000,5000
2018-06-27 08:46:15,1,1
2018-04-25 08:54:26,1,1
2018-04-25 08:54:26,1,1
2018-04-25 08:54:26,1,1
2018-04-25 08:54:26,1,1
2018-04-25 08:54:26,1,1
2018-04-25 08:54:26,1,1
2018-04-25 08:54:26,1,1
2018-04-25 08:54:26,1,1
2018-04-25 08:54:26,1,1
2018-04-25 08:54:26,1,1
2018-04-25 08:54:26,1,1
2018-04-25 08:54:26,1,1
2018-04-25 08:54:26,1,1
2018-04-25 08:54:26,1,1
2018-04-12 08:56:33,1,1
2018-04-17 11:03:18,1,1
2018-04-17 10:28:38,1,1
2020-02-25 11:54:07,1,0
2020-02-25 11:54:07,1,0
2018-08-13 10:00:36,1,1
2018-08-13 10:00:36,1,1
2018-08-13 10:00:36,1,1
2018-06-21 11:28:22,1,1
2018-06-21 11:28:22,1,1
2018-04-18 08:29:12,1,1
2018-04-18 08:29:12,1,1
2018-04-18 08:29:12,1,1
2019-07-09 21:36:07,1,1
2019-07-09 21:36:07,1,1
2019-07-09 21:36:07,1,1
2019-07-09 21:36:07,1,1
2019-07-09 21:36:07,1,1
2018-04-17 14:12:20,1,1
2018-04-17 14:12:20,1,1
2018-04-17 14:12:20,1,1
2018-04-17 14:12:20,1,1
2018-04-17 14:12:20,1,1
2018-06-05 19:43:04,1,100000
2018-06-05 19:43:04,1,100000
2018-06-05 19:43:04,1,100000
2020-01-16 17:25:22,1,1
2020-01-16 17:25:22,1,1
2020-01-16 17:25:22,1,1
2020-01-16 17:25:22,1,1
2020-01-16 17:25:22,1,1
2018-11-09 10:29:41,1,1
2018-11-09 10:29:41,1,1
2018-11-09 10:29:41,1,1
2018-11-09 10:29:41,1,1
2018-11-09 10:29:41,1,1
2019-01-24 15:43:08,1,1
2019-01-24 15:43:08,1,1
2019-01-24 15:43:08,1,1
2019-01-24 15:43:08,1,1
2019-01-24 15:43:08,1,1
2019-01-24 15:43:08,1,1
2019-09-16 12:39:15,1,1
2019-09-16 12:39:15,1,1
2019-09-16 12:39:15,1,1
2018-05-21 18:53:17,0,0
2018-04-24 09:15:31,1,1
2018-04-24 09:15:31,1,1
2018-04-24 10:28:23,1,1
2018-04-24 10:28:23,1,1
2018-04-24 10:28:23,1,1
2018-04-24 10:28:23,1,1
2018-04-24 10:28:23,1,1
2018-08-17 22:31:17,500000,500000
2018-08-17 22:31:17,500000,500000
2018-08-17 22:31:17,500000,500000
2018-08-17 22:31:17,500000,500000
2019-01-29 07:39:29,1,1
2019-01-29 07:39:29,1,1
2019-01-29 07:39:29,1,1
2019-01-29 07:39:29,1,1
2019-01-29 07:39:29,1,1
2019-01-29 07:39:29,1,1
2019-01-29 07:39:29,1,1
2019-01-29 07:39:29,1,1
2019-01-29 07:39:29,1,1
2019-01-29 07:39:29,1,1
2018-06-07 20:17:18,0,26250
2018-06-07 20:17:18,0,26250
2018-06-07 20:17:18,0,26250
2018-06-07 20:17:18,0,26250
2018-06-07 20:17:18,0,26250
2020-01-08 09:07:35,1,1
2020-01-08 09:07:35,1,1
2020-01-08 09:07:35,1,1
2020-01-08 09:07:35,1,1
2020-01-08 09:07:35,1,1
2020-01-08 09:07:35,1,1
2020-01-08 09:07:35,1,1
2020-01-08 09:07:35,1,1
2020-01-08 09:07:35,1,1
2018-05-11 12:45:24,1,1
2018-07-24 18:09:58,1,1
2018-07-24 18:09:58,1,1
2018-07-24 18:09:58,1,1
2018-04-25 09:39:44,1,1
2018-04-25 09:39:44,1,1
2018-04-25 09:39:44,1,1
2018-04-25 09:39:44,1,1
2018-05-31 09:26:14,1,0
2018-04-25 13:04:00,1,1
2018-04-25 13:04:00,1,1
2018-04-25 13:25:46,1,1
2018-04-25 13:25:46,1,1
2018-04-25 13:25:46,1,1
2018-04-25 13:25:46,1,1
2019-02-11 16:05:50,1,1
2019-02-11 16:05:50,1,1
2019-02-11 16:05:50,1,1
2018-07-03 11:18:44,1,1
2018-07-03 11:18:44,1,1
2018-06-12 11:11:48,1,1
2018-08-14 11:27:57,1,1
2018-08-14 11:27:57,1,1
2018-08-14 11:27:57,1,1
2020-01-27 16:02:58,1,1
2020-01-27 16:02:58,1,1
2020-01-27 16:02:58,1,1
2018-05-03 13:18:38,1,1
2018-04-30 23:11:10,1,1
2018-04-30 23:11:10,1,1
2019-01-29 10:30:19,1,0
2019-01-29 10:30:19,1,0
2019-01-29 10:30:19,1,0
2018-05-15 08:54:25,1,1
2018-05-15 08:54:25,1,1
2018-05-15 08:54:25,1,1
2018-05-15 08:54:25,1,1
2018-10-05 14:54:59,1,1
2018-10-05 14:54:59,1,1
2018-12-11 19:27:37,3000000,10000
2018-12-11 19:27:37,3000000,10000
2018-12-11 19:27:37,3000000,10000
2018-12-11 19:27:37,3000000,10000
2018-12-11 19:27:37,3000000,10000
2018-12-11 19:27:37,3000000,10000
2018-06-06 11:20:06,1,1
2018-06-06 11:20:06,1,1
2018-07-31 12:06:12,1,1
2018-07-31 12:06:12,1,1
2018-07-31 12:06:12,1,1
2018-07-31 12:06:12,1,1
2018-05-04 12:28:18,1,0
2018-05-02 18:44:16,1,1
2018-05-02 18:44:16,1,1
2018-05-08 17:52:27,1,1
2018-05-08 17:52:27,1,1
2018-08-07 15:39:47,1,1
2018-08-07 15:39:47,1,1
2018-08-07 15:39:47,1,1
2018-08-07 15:39:47,1,1
2018-08-07 15:39:47,1,1
2018-06-18 14:23:33,1,1
2018-06-18 14:23:33,1,1
2018-06-18 14:23:33,1,1
2018-05-24 05:31:02,600000,5000
2018-05-24 05:31:02,600000,5000
2018-09-10 09:38:49,1,1
2018-09-10 09:38:49,1,1
2018-05-08 10:24:15,1,1
2018-06-22 13:30:14,1,0
2018-05-08 17:15:13,0,0
2018-05-08 17:15:13,0,0
2018-05-08 17:15:13,0,0
2018-05-08 17:15:13,0,0
2018-05-08 17:15:13,0,0
2018-08-22 22:13:51,1,1
2018-08-22 22:13:51,1,1
2018-08-22 22:13:51,1,1
2018-08-22 22:13:51,1,1
2018-08-22 22:13:51,1,1
2018-10-30 13:34:01,1,0
2018-10-30 13:34:01,1,0
2018-10-30 13:34:01,1,0
2018-10-30 13:34:01,1,0
2019-03-26 16:12:09,1,1
2019-03-26 16:12:09,1,1
2019-03-26 16:12:09,1,1
2018-05-09 13:50:29,1,1
2018-05-09 13:50:29,1,1
2018-05-09 13:50:29,1,1
2018-05-09 13:50:29,1,1
2018-06-11 15:05:13,1,1
2018-06-11 15:05:13,1,1
2018-06-11 15:05:13,1,1
2018-06-11 15:05:13,1,1
2018-06-11 15:05:13,1,1
2018-06-11 15:05:13,1,1
2018-06-11 15:05:13,1,1
2018-06-11 15:05:13,1,1
2018-08-30 19:10:41,1,24506
2018-08-30 19:10:41,1,24506
2018-08-30 19:10:41,1,24506
2018-05-10 13:34:40,1,0
2018-05-10 13:34:40,1,0
2018-05-10 13:34:40,1,0
2018-05-10 13:34:40,1,0
2018-05-15 13:43:26,1,1
2018-05-11 09:58:45,1,1
2018-05-11 09:58:45,1,1
2018-05-11 10:57:21,1,1
2018-05-23 18:53:45,1,1
2018-05-23 18:53:45,1,1
2018-05-23 18:53:45,1,1
2018-05-23 18:53:45,1,1
2018-05-23 18:53:45,1,1
2018-05-23 18:53:45,1,1
2018-05-23 18:53:45,1,1
2018-05-23 18:53:45,1,1
2018-05-23 18:53:45,1,1
2018-05-23 18:53:45,1,1
2018-05-23 18:53:45,1,1
2018-05-23 18:53:45,1,1
2018-10-10 11:25:29,1,1
2018-10-10 11:25:29,1,1
2018-10-10 11:25:29,1,1
2018-05-23 09:40:48,1,1
2018-05-23 09:40:48,1,1
2018-05-23 09:40:48,1,1
2018-06-20 16:31:12,1,1
2018-06-20 16:31:12,1,1
2018-05-14 15:07:00,1,1
2018-07-16 18:03:11,0,0
2018-07-16 18:03:11,0,0
2018-07-16 18:03:11,0,0
2018-07-16 18:03:11,0,0
2018-07-16 18:03:11,0,0
2018-07-16 18:03:11,0,0
2018-07-16 16:27:13,1,1
2018-07-16 16:27:13,1,1
2018-07-16 16:27:13,1,1
2018-07-16 16:27:13,1,1
2018-07-16 16:27:13,1,1
2018-07-16 16:27:13,1,1
2020-02-20 09:51:02,1,1
2020-02-20 09:51:02,1,1
2020-02-20 09:51:02,1,1
2019-09-08 20:06:20,11111111,50000
2019-09-08 20:06:20,11111111,50000
2019-09-08 20:06:20,11111111,50000
2019-08-09 15:54:28,1,1
2019-09-08 20:06:20,11111111,50000
2019-08-09 15:54:28,1,1
2019-08-09 15:54:28,1,1
2019-09-08 20:06:20,11111111,50000
2019-08-09 15:54:28,1,1
2019-08-09 15:54:28,1,1
2018-05-24 10:12:05,1,0
2018-05-24 10:12:05,1,0
2019-01-22 13:59:04,1,1
2019-01-22 13:59:04,1,1
2020-01-30 12:03:48,1,1
2018-05-16 11:50:16,1,0
2019-11-12 17:05:31,1,0
2019-11-12 17:05:31,1,0
2018-05-16 14:37:07,1,1
2018-05-16 14:37:07,1,1
2018-05-16 14:37:07,1,1
2018-05-17 14:11:35,0,0
2018-05-17 14:11:35,0,0
2018-05-17 14:11:35,0,0
2018-05-17 09:10:50,1,0
2018-05-17 09:10:50,1,0
2018-05-17 09:10:50,1,0
2018-10-01 14:40:15,0,0
2018-10-01 14:40:15,0,0
2018-10-01 14:40:15,0,0
2018-10-01 14:40:15,0,0
2018-10-01 14:40:15,0,0
2018-10-01 14:40:15,0,0
2018-07-12 02:57:22,11111111,50000
2018-07-12 02:57:22,11111111,50000
2018-07-12 02:57:22,11111111,50000
2018-07-12 02:57:22,11111111,50000
2018-07-12 02:57:22,11111111,50000
2018-08-03 07:30:40,1,1
2018-08-03 07:30:40,1,1
2018-08-03 07:30:40,1,1
2018-05-22 09:36:36,1,1
2018-05-22 09:36:36,1,1
2018-05-22 09:36:36,1,1
2018-05-31 16:50:03,1,1
2018-05-31 16:50:03,1,1
2018-05-31 16:50:03,1,1
2018-05-21 09:26:46,1,0
2018-05-21 09:26:46,1,0
2018-05-21 09:26:46,1,0
2020-05-19 15:51:15,1000000,5000
2020-05-19 15:51:15,1000000,5000
2020-05-19 15:51:15,1000000,5000
2020-05-19 15:51:15,1000000,5000
2020-05-19 15:51:15,1000000,5000
2020-05-19 15:51:15,1000000,5000
2020-05-19 15:51:15,1000000,5000
2019-11-05 13:05:24,1,1
2019-11-05 13:05:24,1,1
2019-11-05 13:05:24,1,1
2018-05-22 14:50:05,1,0
2018-06-07 14:38:20,6,2
2018-06-07 14:05:06,0,0
2019-07-10 23:53:39,11000000,90000
2019-07-10 23:53:39,11000000,90000
2019-07-10 23:53:39,11000000,90000
2019-07-10 23:53:39,11000000,90000
2018-07-18 16:09:40,1,1
2018-07-18 16:09:40,1,1
2018-07-18 16:09:40,1,1
2018-07-18 16:09:40,1,1
2018-07-18 16:09:40,1,1
2018-10-14 10:29:25,1,1
2018-07-31 15:55:34,1,1
2018-10-14 10:29:25,1,1
2018-07-31 15:55:34,1,1
2018-07-31 15:55:34,1,1
2018-10-14 10:29:25,1,1
2018-10-14 10:29:25,1,1
2018-10-14 10:29:25,1,1
2018-10-14 10:29:25,1,1
2018-07-31 15:55:34,1,1
2018-10-14 10:29:25,1,1
2018-10-14 10:29:25,1,1
2019-02-15 00:09:40,1,1
2019-02-15 00:09:40,1,1
2019-02-15 00:09:40,1,1
2019-02-15 00:09:40,1,1
2019-02-15 00:09:40,1,1
2019-02-15 00:09:40,1,1
2019-02-15 00:09:40,1,1
2019-02-15 00:09:40,1,1
2019-06-04 15:21:37,1,100000
2019-06-04 15:21:37,1,100000
2019-06-04 15:21:37,1,100000
2019-06-04 15:21:37,1,100000
2019-06-04 15:21:37,1,100000
2019-06-04 15:21:37,1,100000
2019-06-04 15:21:37,1,100000
2019-06-04 15:21:37,1,100000
2019-02-15 17:47:29,1,1
2019-02-15 17:47:29,1,1
2018-05-25 05:43:39,0,0
2018-05-25 05:43:39,0,0
2018-05-25 10:01:09,1,1
2018-05-25 10:01:09,1,1
2018-05-25 10:01:09,1,1
2018-05-25 10:01:09,1,1
2018-06-08 14:33:31,1,1
2018-06-08 14:33:31,1,1
2018-06-08 14:33:31,1,1
2018-06-08 14:33:31,1,1
2018-05-25 13:48:18,1,1
2018-05-25 13:48:18,1,1
2018-06-29 10:32:32,1,0
2018-06-29 10:32:32,1,0
2018-06-29 10:32:32,1,0
2018-06-29 10:32:32,1,0
2018-06-29 10:32:32,1,0
2018-06-08 16:01:08,1,1
2018-06-08 16:01:08,1,1
2018-05-29 10:55:13,1,1
2018-05-29 10:55:13,1,1
2018-05-29 10:55:13,1,1
2018-05-29 10:55:13,1,1
2018-05-29 10:55:13,1,1
2018-05-29 10:55:13,1,1
2018-05-29 10:55:13,1,1
2018-05-29 10:55:13,1,1
2018-05-29 10:55:13,1,1
2018-05-29 10:55:13,1,1
2018-05-29 10:55:13,1,1
2018-05-29 10:55:13,1,1
2018-05-29 10:55:13,1,1
2018-05-29 10:55:13,1,1
2018-05-29 10:55:13,1,1
2018-05-29 10:55:13,1,1
2018-05-29 10:55:13,1,1
2018-05-29 10:55:13,1,1
2018-05-29 10:55:13,1,1
2018-05-29 10:55:13,1,1
2018-06-29 08:17:36,1,1
2018-06-29 08:17:36,1,1
2018-06-29 08:17:36,1,1
2018-06-29 08:17:36,1,1
2019-03-25 11:16:55,1,1
2019-03-25 11:16:55,1,1
2019-03-25 11:16:55,1,1
2019-03-25 11:16:55,1,1
2019-03-25 11:16:55,1,1
2019-03-25 11:16:55,1,1
2018-06-07 07:20:36,1,1
2018-06-07 07:20:36,1,1
2018-06-07 07:20:36,1,1
2018-06-07 07:20:36,1,1
2018-06-07 07:20:36,1,1
2018-06-07 07:20:36,1,1
2018-06-07 07:20:36,1,1
2018-06-05 08:37:18,1,0
2018-05-31 10:53:13,0,0
2018-05-31 10:53:13,0,0
2018-05-31 10:53:13,0,0
2018-05-31 10:53:13,0,0
2018-05-31 10:53:13,0,0
2018-07-02 21:49:43,1,1
2018-07-02 21:49:43,1,1
2018-07-02 21:49:43,1,1
2018-06-08 16:06:19,0,0
2018-06-04 15:08:00,1,1
2018-06-04 15:08:00,1,1
2018-06-04 15:08:00,1,1
2018-06-04 15:08:00,1,1
2018-06-04 15:08:00,1,1
2018-06-04 15:08:00,1,1
2018-06-04 15:08:00,1,1
2018-06-04 09:53:26,1,1
2018-06-04 09:53:26,1,1
2018-06-04 09:53:26,1,1
2018-06-04 09:53:26,1,1
2018-06-04 09:53:26,1,1
2018-06-04 09:53:26,1,1
2018-06-04 09:53:26,1,1
2018-06-04 09:57:28,1,1
2018-06-04 09:57:28,1,1
2018-06-04 09:57:28,1,1
2018-06-04 09:57:28,1,1
2018-06-04 09:57:28,1,1
2018-06-04 09:57:28,1,1
2018-06-04 09:57:28,1,1
2018-06-05 14:58:08,0,1150
2018-06-05 14:58:08,0,1150
2018-06-05 14:58:08,0,1150
2018-06-05 14:58:08,0,1150
2018-07-24 14:33:28,1,1
2018-06-04 15:38:05,1,1
2018-06-04 15:38:05,1,1
2018-06-04 15:38:05,1,1
2018-06-04 15:38:05,1,1
2019-08-26 20:53:11,1,1
2019-08-26 20:53:11,1,1
2019-08-26 20:53:11,1,1
2018-06-05 14:20:38,0,0
2018-06-05 14:20:38,0,0
2018-06-05 14:20:38,0,0
2018-06-05 14:20:38,0,0
2018-12-06 10:59:55,1,1
2018-12-06 10:59:55,1,1
2019-04-18 16:16:32,1,1
2019-04-18 16:16:32,1,1
2019-04-18 16:16:32,1,1
2018-11-30 15:44:52,1,1
2018-11-30 15:44:52,1,1
2018-11-30 15:44:52,1,1
2018-06-06 08:43:47,1,1
2018-06-06 08:43:47,1,1
2018-06-06 08:43:47,1,1
2018-06-06 08:43:47,1,1
2018-06-06 08:43:47,1,1
2018-06-06 08:43:47,1,1
2019-02-08 11:38:09,1,1
2019-02-08 11:38:09,1,1
2018-06-06 21:56:38,0,0
2018-06-06 21:56:38,0,0
2019-05-01 11:07:00,1,1
2019-05-01 11:07:00,1,1
2019-05-01 11:07:00,1,1
2019-05-01 11:07:00,1,1
2019-05-01 11:07:00,1,1
2019-05-01 11:07:00,1,1
2019-05-01 11:07:00,1,1
2018-11-27 08:29:23,1,1
2018-11-27 08:29:23,1,1
2018-11-27 08:29:23,1,1
2018-11-27 08:29:23,1,1
2018-06-07 21:09:45,1,1
2019-02-28 15:04:21,4500000,8232
2019-02-28 15:04:21,4500000,8232
2019-02-28 15:04:21,4500000,8232
2018-06-10 13:54:10,1,0
2018-06-10 13:54:10,1,0
2018-06-10 13:54:10,1,0
2018-06-10 13:54:10,1,0
2018-06-10 13:54:10,1,0
2018-06-10 13:54:10,1,0
2018-07-20 11:05:02,1,0
2018-07-20 11:05:02,1,0
2018-06-17 06:30:49,1,0
2018-06-17 06:30:49,1,0
2018-08-21 16:59:43,1,1
2018-08-21 16:59:43,1,1
2018-08-21 16:59:43,1,1
2018-08-21 16:59:43,1,1
2018-08-21 16:59:43,1,1
2018-08-21 16:59:43,1,1
2018-08-21 16:59:43,1,1
2018-06-13 07:58:31,1,1
2018-07-19 16:03:03,1000000,4053
2019-03-01 14:26:18,2500000,17000
2019-03-01 14:26:18,2500000,17000
2019-03-01 14:26:18,2500000,17000
2018-09-20 19:47:51,1,1
2018-09-20 19:47:51,1,1
2018-09-20 19:47:51,1,1
2018-07-13 09:20:35,1,0
2018-07-13 09:20:35,1,0
2020-01-13 09:30:02,1,1
2020-01-13 09:30:02,1,1
2020-01-13 09:30:02,1,1
2019-05-16 12:08:30,1,0
2019-05-16 12:08:30,1,0
2019-05-16 12:08:30,1,0
2019-05-16 12:08:30,1,0
2018-06-14 11:44:37,1,1
2018-06-14 11:44:37,1,1
2018-06-14 11:44:37,1,1
2018-06-14 11:44:37,1,1
2018-06-14 11:44:37,1,1
2018-06-14 11:44:37,1,1
2018-06-14 11:44:37,1,1
2018-06-14 11:44:37,1,1
2018-06-14 11:44:37,1,1
2019-12-17 18:47:25,100,100
2019-12-17 18:47:25,100,100
2019-12-17 18:47:25,100,100
2019-12-17 18:47:25,100,100
2018-09-19 22:34:35,1,1
2018-09-19 22:34:35,1,1
2018-09-19 22:34:35,1,1
2018-09-19 22:34:35,1,1
2018-09-19 22:34:35,1,1
2018-09-19 22:34:35,1,1
2018-09-19 22:34:35,1,1
2018-09-19 22:34:35,1,1
2018-09-19 22:34:35,1,1
2019-04-03 12:21:29,1,1
2019-04-03 12:21:29,1,1
2019-04-03 12:21:29,1,1
2019-04-03 12:21:29,1,1
2019-04-03 12:21:29,1,1
2019-04-03 12:21:29,1,1
2019-04-03 12:21:29,1,1
2019-05-24 20:37:54,1000000,5000
2019-05-24 20:37:54,1000000,5000
2019-05-24 20:37:54,1000000,5000
2019-05-24 20:37:54,1000000,5000
2019-05-17 07:40:33,1,1
2019-05-17 07:40:33,1,1
2019-05-17 07:40:33,1,1
2019-05-17 07:40:33,1,1
2019-05-17 07:40:33,1,1
2018-12-17 16:17:32,1,1
2018-12-17 16:17:32,1,1
2018-12-17 16:17:32,1,1
2018-09-25 08:05:14,1,1
2018-09-25 08:05:14,1,1
2018-09-25 08:05:14,1,1
2018-06-20 15:35:38,1,1
2018-06-20 15:35:38,1,1
2018-06-20 15:35:38,1,1
2018-06-20 15:35:38,1,1
2018-06-20 15:35:38,1,1
2018-06-20 15:35:38,1,1
2018-06-20 15:35:38,1,1
2018-06-18 09:13:16,0,0
2018-06-18 09:13:16,0,0
2018-06-18 09:13:16,0,0
2018-06-18 09:13:16,0,0
2018-06-18 09:13:16,0,0
2019-08-23 18:26:26,0,200000
2019-08-23 18:26:26,0,200000
2019-08-23 18:26:26,0,200000
2019-03-11 20:32:15,1,1
2019-03-11 20:32:15,1,1
2019-03-11 20:32:15,1,1
2019-03-11 20:32:15,1,1
2019-03-11 20:32:15,1,1
2019-03-11 20:32:15,1,1
2019-03-11 20:32:15,1,1
2019-02-15 12:57:34,1,0
2018-06-19 16:40:49,1,1
2018-10-08 19:15:35,1,1
2018-10-08 19:15:35,1,1
2018-10-08 19:15:35,1,1
2018-10-08 19:15:35,1,1
2018-10-08 19:15:35,1,1
2018-10-08 19:15:35,1,1
2018-10-08 19:15:35,1,1
2018-10-08 19:15:35,1,1
2018-06-21 08:11:01,1,1
2018-06-21 08:11:01,1,1
2018-06-21 08:11:01,1,1
2018-06-21 08:11:01,1,1
2018-06-21 08:11:01,1,1
2018-06-21 08:11:01,1,1
2018-06-21 08:11:01,1,1
2018-06-21 08:11:01,1,1
2018-06-21 08:11:01,1,1
2018-06-21 12:19:24,1,1
2018-06-21 12:19:24,1,1
2018-06-21 12:19:24,1,1
2018-06-21 12:19:24,1,1
2018-06-21 12:19:24,1,1
2018-08-15 02:44:24,1,1
2018-08-15 02:44:24,1,1
2018-08-15 02:44:24,1,1
2018-08-15 02:44:24,1,1
2018-08-15 02:44:24,1,1
2018-09-07 11:09:41,1,1
2018-09-07 11:09:41,1,1
2018-09-26 13:25:01,1,1
2018-09-26 13:25:01,1,1
2018-09-26 13:25:01,1,1
2018-09-26 13:25:01,1,1
2018-06-22 12:46:50,1,0
2018-06-22 12:46:50,1,0
2018-06-22 12:46:50,1,0
2018-06-22 14:59:03,1,1
2018-06-22 14:59:03,1,1
2018-06-22 14:59:03,1,1
2018-06-22 14:59:03,1,1
2018-08-06 19:13:40,1,1
2018-08-06 19:13:40,1,1
2018-08-06 19:13:40,1,1
2018-08-06 19:13:40,1,1
2018-06-25 16:58:21,0,0
2019-03-29 18:05:49,1,1
2019-03-29 18:05:49,1,1
2018-06-26 07:54:16,1,0
2018-10-02 09:44:20,1,1
2018-10-02 09:44:20,1,1
2018-10-02 09:44:20,1,1
2018-06-26 08:11:10,1,1
2018-06-26 08:11:10,1,1
2019-01-28 21:57:17,0,0
2019-01-28 21:57:17,0,0
2018-07-25 14:06:47,1,1
2018-07-25 14:06:47,1,1
2018-07-25 14:06:47,1,1
2018-07-25 14:06:47,1,1
2018-07-25 14:06:47,1,1
2018-08-07 14:55:56,1,0
2018-08-07 14:55:56,1,0
2018-08-07 14:55:56,1,0
2018-08-07 14:55:56,1,0
2018-08-07 14:55:56,1,0
2018-08-07 14:55:56,1,0
2018-08-07 14:55:56,1,0
2018-07-11 15:49:22,500000,2000
2020-04-08 20:10:53,1,1
2020-04-08 20:10:53,1,1
2020-04-08 20:10:53,1,1
2020-04-08 20:10:53,1,1
2020-04-08 20:10:53,1,1
2020-04-08 20:10:53,1,1
2020-04-08 20:10:53,1,1
2020-04-08 20:10:53,1,1
2019-11-19 15:32:46,0,65000
2019-11-19 15:32:46,0,65000
2019-11-19 15:32:46,0,65000
2019-06-20 12:57:33,1,1
2019-06-20 12:57:33,1,1
2019-06-20 12:57:33,1,1
2019-06-20 12:57:33,1,1
2019-06-20 12:57:33,1,1
2018-07-11 11:01:59,1,1
2018-07-11 11:01:59,1,1
2018-07-11 11:01:59,1,1
2018-07-11 11:01:59,1,1
2018-07-11 11:01:59,1,1
2018-07-11 11:01:59,1,1
2018-07-11 11:01:59,1,1
2018-10-19 17:59:10,1,1
2018-10-19 17:59:10,1,1
2018-10-19 17:59:10,1,1
2018-10-19 17:59:10,1,1
2018-06-29 13:33:58,1,1
2018-06-29 13:33:58,1,1
2018-06-29 13:33:58,1,1
2020-03-11 11:43:48,1,1
2020-03-11 11:43:48,1,1
2020-03-11 11:43:48,1,1
2020-03-11 11:43:48,1,1
2018-10-01 15:26:13,1,1
2018-10-01 15:26:13,1,1
2019-06-12 17:34:29,1,10000
2018-08-20 22:07:32,1,1
2018-08-20 22:07:32,1,1
2018-08-20 22:07:32,1,1
2018-08-20 22:07:32,1,1
2018-08-20 22:07:32,1,1
2019-04-19 15:43:13,1,1
2019-04-19 15:43:13,1,1
2018-07-02 14:17:28,1,0
2018-07-02 14:17:28,1,0
2019-01-17 15:47:38,1,1
2019-01-17 15:47:38,1,1
2020-03-16 21:32:17,750000,1000
2020-03-16 21:32:17,750000,1000
2020-03-16 21:32:17,750000,1000
2020-03-16 21:32:17,750000,1000
2018-11-02 19:17:37,1,1
2018-11-02 19:17:37,1,1
2018-11-02 19:17:37,1,1
2020-04-30 14:58:27,1300000,1000000
2020-04-30 14:58:27,1300000,1000000
2020-04-30 14:58:27,1300000,1000000
2020-04-30 14:58:27,1300000,1000000
2020-04-30 14:58:27,1300000,1000000
